"arm","seed","fold","pilot","ps_nonconv","ps_boundary","ps_rankdef","out_rankdef","ginv","ntrim","d","dpsi_maxit","dcorr_maxit","est_check","d_est","d_se_emp","d_se_stk","cov_flip","cell","design","n","p"
"oads_thr",1050010,4,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"oads_thr",1050010,3,"ols",0,0,0,0,0,7,7,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"oads_thr",1050010,5,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"oads_bic",1050010,2,"ols",0,0,0,0,0,10,12,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"oads_bic",1050010,1,"ols",0,0,0,0,0,7,8,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"oads_bic",1050010,3,"ols",0,0,0,0,0,25,12,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"oads_bic",1050010,4,"ols",0,0,0,0,0,5,14,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"oads_bic",1050010,5,"ols",0,0,0,0,0,8,13,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"bch",1050010,2,"ols",0,0,0,0,0,31,15,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"bch",1050010,4,"ols",0,0,0,0,0,23,16,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"bch",1050010,3,"ols",0,0,0,0,0,25,15,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"bch",1050010,1,"ols",0,0,0,0,0,26,14,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"bch",1050010,5,"ols",0,0,0,0,0,32,15,NA,NA,0,0,0,0,0,"B500_k1.50","B (boundary seq., kappa=1.50, b_n=0.693)",500,20
"oracle",1010001,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010001,5,"ols",0,0,0,0,0,6,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010001,3,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010001,2,"ols",0,0,0,0,0,10,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010001,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010001,1,"ols",0,0,0,0,0,18,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010001,2,"ols",0,0,0,0,0,21,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010001,3,"ols",0,0,0,0,0,23,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010001,5,"ols",0,0,0,0,0,17,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010001,4,"ols",0,0,0,0,0,13,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010001,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010001,3,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010001,2,"ols",0,0,0,0,0,1,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010001,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010001,5,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010001,4,"ols",0,0,0,0,0,11,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010001,3,"ols",0,0,0,0,0,13,11,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010001,1,"ols",0,0,0,0,0,12,14,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010001,5,"ols",0,0,0,0,0,11,14,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010001,2,"ols",0,0,0,0,0,18,13,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010001,4,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010001,1,"ols",0,0,0,0,0,3,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010001,5,"ols",0,0,0,0,0,7,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010001,3,"ols",0,0,0,0,0,4,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010001,2,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010001,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010001,2,"ols",0,0,0,0,0,1,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010001,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010001,3,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010001,5,"ols",0,0,0,0,0,6,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010001,2,"ols",0,0,0,0,0,18,13,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010001,1,"ols",0,0,0,0,0,12,14,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010001,3,"ols",0,0,0,0,0,13,11,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010001,4,"ols",0,0,0,0,0,11,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010001,5,"ols",0,0,0,0,0,11,14,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010001,2,"ols",0,0,0,0,0,18,13,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010001,4,"ols",0,0,0,0,0,13,16,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010001,3,"ols",0,0,0,0,0,20,12,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010001,1,"ols",0,0,0,0,0,13,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010001,5,"ols",0,0,0,0,0,18,16,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010002,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010002,5,"ols",0,0,0,0,0,1,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010002,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010002,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010002,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010002,1,"ols",0,0,0,0,0,27,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010002,2,"ols",0,0,0,0,0,18,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010002,3,"ols",0,0,0,0,0,20,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010002,5,"ols",0,0,0,0,0,26,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010002,4,"ols",0,0,0,0,0,20,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010002,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010002,3,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010002,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010002,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010002,5,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010002,4,"ols",0,0,0,0,0,11,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010002,3,"ols",0,0,0,0,0,11,13,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010002,1,"ols",0,0,0,0,0,13,11,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010002,5,"ols",0,0,0,0,0,18,12,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010002,2,"ols",0,0,0,0,0,9,10,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010002,4,"ols",0,0,0,0,0,3,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010002,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010002,5,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010002,3,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010002,2,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010002,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010002,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010002,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010002,3,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010002,5,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010002,2,"ols",0,0,0,0,0,9,10,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010002,1,"ols",0,0,0,0,0,13,11,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010002,3,"ols",0,0,0,0,0,11,13,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010002,4,"ols",0,0,0,0,0,11,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010002,5,"ols",0,0,0,0,0,18,12,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010002,2,"ols",0,0,0,0,0,18,19,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010002,4,"ols",0,0,0,0,0,21,19,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010002,3,"ols",0,0,0,0,0,18,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010002,1,"ols",0,0,0,0,0,24,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010002,5,"ols",0,0,0,0,0,25,18,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010003,1,"ols",0,0,0,0,0,1,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010003,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010003,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010003,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010003,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010003,1,"ols",0,0,0,0,0,13,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010003,2,"ols",0,0,0,0,0,17,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010003,3,"ols",0,0,0,0,0,18,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010003,5,"ols",0,0,0,0,0,15,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010003,4,"ols",0,0,0,0,0,21,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010003,1,"ols",0,0,0,0,0,1,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010003,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010003,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010003,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010003,5,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010003,4,"ols",0,0,0,0,0,9,16,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010003,3,"ols",0,0,0,0,0,7,14,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010003,1,"ols",0,0,0,0,0,13,18,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010003,5,"ols",0,0,0,0,0,15,19,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010003,2,"ols",0,0,0,0,0,9,19,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010003,4,"ols",0,0,0,0,0,2,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010003,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010003,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010003,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010003,2,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010003,1,"ols",0,0,0,0,0,1,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010003,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010003,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010003,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010003,5,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010003,2,"ols",0,0,0,0,0,9,19,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010003,1,"ols",0,0,0,0,0,13,18,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010003,3,"ols",0,0,0,0,0,7,14,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010003,4,"ols",0,0,0,0,0,9,16,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010003,5,"ols",0,0,0,0,0,15,19,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010003,2,"ols",0,0,0,0,0,17,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010003,4,"ols",0,0,0,0,0,19,17,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010003,3,"ols",0,0,0,0,0,18,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010003,1,"ols",0,0,0,0,0,13,19,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"bch",1010003,5,"ols",0,0,0,0,0,15,19,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010004,1,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010004,5,"ols",0,0,0,0,0,10,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010004,3,"ols",0,0,0,0,0,7,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010004,2,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oracle",1010004,4,"ols",0,0,0,0,0,6,7,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010004,1,"ols",0,0,0,0,0,36,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010004,2,"ols",0,0,0,0,0,23,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010004,3,"ols",0,0,0,0,0,26,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010004,5,"ols",0,0,0,0,0,28,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"full",1010004,4,"ols",0,0,0,0,0,16,21,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010004,1,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010004,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010004,2,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010004,4,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_thr",1010004,5,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010004,4,"ols",0,0,0,0,0,4,10,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010004,3,"ols",0,0,0,0,0,1,10,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010004,1,"ols",0,0,0,0,0,4,9,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010004,5,"ols",0,0,0,0,0,18,15,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"out_bic",1010004,2,"ols",0,0,0,0,0,1,10,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010004,4,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010004,1,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010004,5,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010004,3,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oal_fix",1010004,2,"ols",0,0,0,0,0,1,4,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010004,1,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010004,2,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010004,4,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010004,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_thr",1010004,5,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010004,2,"ols",0,0,0,0,0,1,10,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
"oads_bic",1010004,1,"ols",0,0,0,0,0,4,9,NA,NA,0,0,0,0,0,"B500_k1.10","B (boundary seq., kappa=1.10, b_n=0.334)",500,20
